,,,
magnificent,adj,壯麗的
anxiety,n,焦慮/急切渴望
precise,adj,精確的
precisely,adv,精確地
dismiss,v,解散、讓～離開/鄙視、屏除
resemble,v,相像
transportation,n,運送/運輸工具
inspection,n,檢視
terror,n,恐懼
terrorist,adj/n,恐怖主義的；恐怖分子
terrorism,n,恐怖主義
ballet,n,芭蕾
mechanic,n,技工
mechanical,adj,機械的/機械式的
mechanics,n,力學、機械學
modest,adj,謙虛的/樸實的
modesty,n,謙虛/樸實
peculiar,adj,奇怪的/獨有的、特有的
gallery,n,畫廊
attraction,n,吸引力/觀光景點
reputation,n,名聲
absolute,adj,完全的；絕對的
absolutely,adv,完全地/絕對地
outcome,n,結果
withdraw,v,撤退/提款/撤回
colleague,n,同事
monument,n,紀念碑
artistic,adj,藝術的/有鑑賞力的
await,v,等待
convey,v,傳達/運送
grind,v/n,磨碎；磨、粉末
base,n,基礎;底;基部
be based on sth,,以...為基礎
fist,n,拳頭
clothe,vt,為...穿衣
clothing,n,衣物(集合名詞)
multiply,v,乘;使相乘
kingdom,n,王國
neat,adj,整齊的
dawn,n/vt,黎明;天剛亮
dawn on/upon sb.,,讓...開始明白 突然想到
pronounce,vt,發音;宣告;鑑定
holder,n,持有者;支托物
fog,n,霧
foggy,adj,有霧的;模糊的
flash,n,閃光;閃爍
in adj flash,,一瞬間
omit,vt,省略;遺漏
lock,n/vt,鎖
colorful,adj,色彩繽紛的/多采多姿的
quit,vi,離開;辭職
quit,vt,戒除(quit Ving)
frank,adj,坦白的，坦率的
frankly speaking,,坦白說
hunger,n,飢餓;渴望
garage,n,車庫;汽車修理廠
pitch,n,音調(v)投球
rush,vi,急速行進，倉促行事
rush hour,,尖峰時間
be in adj rush,,匆忙
teenager,n,青少年
costly,adj,昂貴的
tent,n,帳篷
nest,n,鳥巢(vi)築巢
purse,n,女用手提包
carriage,n,馬車
vocabulary,n,字彙
slender,adj,苗條的；修長的
skinny,adj,瘦巴巴的;皮包骨的
pat,vt,輕拍
fear,n,恐懼;懼怕
fearful,adj,可怕的;害怕的;擔心的
straw,n,稻草;吸管
hay,,乾草
pine,n,松樹
broadcast,n,廣播;播出
broadcast sth live,,現場播出
lick,vt/n,舔
cruel,adj,殘忍的
flood,n,水災
flood,(vt),淹沒;使...氾濫
be flooded with,,充斥著
cleaner,n,清潔工人;清潔劑
comply,v.,遵守、服從（規定、命令等）
counter,n.,櫃檯；（廚房）料理檯
dimension,n.,（長、寬、高等）尺寸、大小；空間、維度
sturdy,adj.,結實的、牢固的；堅定的
durable,adj.,耐用的、持久的
manufacture,v.,（大量）製造、生產
departure,n.,出發、啟程；離開
consequence,n.,結果、後果
hatred,n.,仇恨、憎惡、敵意
critically,adv.,批判（性）地、審慎嚴謹地；（對電影、書籍等）評論地；危急地
statistics,n.,統計數據或資料（作此義時常用複數形）；統計學（不可數名詞）
mislead,v.,誤導、使誤信、欺騙
combat,v.,打擊、克制、與⋯⋯戰鬥
combat,n.,搏鬥；戰鬥
versatile,adj.,多種用途的、多功能的；多才多藝的
pastry,n.,油酥糕餅；油酥點心
dough,n.,麵團
subsequently,adv.,隨後、接著
variation,n.,變體、變化形式；變化、變動
ingredient,n.,（烹調的）材料、成分；要素
generation,n,世代/產生（電、熱）
generation gap, ,代溝
oppose,v,反對
acquire,v,獲得、習得/取得、購得
occupy,v,佔領、佔據/佔去（時間、空間）/使忙碌
occupation,n,佔領/職業
explaination,n,解釋
initial,adj/n/v,最初的；起首字母縮寫；簽上姓名的開頭字母
initially,adv,最初時、開始時
expand,v,擴展、擴張
expansion,n,擴展;擴張
consequence,n,後果、結果
as adj/in consequence of, ,由於、因為
consequent,adj,跟隨發生的
consequently,adv,所以、因此
convince,v,使～相信/說服～去做
convincing,adj,有說服力的
convinced,adj,確信的、堅信
significance,n,重要性、意義
signify,v,意味著
illustrate,v,說明、闡述/畫～的插畫
illustration,n,圖解說明/例證/插畫
eliminate,v,剔除/淘汰
elimination,n,淘汰、消除
confidence,n,信心/秘密、心裡話
formula,n,配方/方程式、公式
suggestion,n,建議/暗示、意味
demonstrate,v,示範/顯示、表明/示威
demonstration,n,示範/示威遊行
adequate,adj,足夠的
inadequate,adj,不充分的、不夠的
adequately,adv,適當地
slight,adj/n/v,稍微的；輕忽、怠慢
not in slight, ,一點也不
slightly,adv,稍微地、輕微地
candidate,n,候選人
bond,n/v,緊密的連結/契約、制約的力量；形成緊密的連結
bondage,n,束縛/奴役
appropriate,adj,合宜的、適當的
inappropriate,adj,不恰當的、不適當的
appropriately,adv,合宜的、適當的
revolution,n,革命
revolutionary,adj/n,革命性的；革命份子
emphasis,n,強調
evident,adj,明顯的
evidently,adv,明顯地
evidence,n/v,證據；清楚顯示、證明（被動）
as is evidenced by, ,正如～所證明
vital,adj,極重要的/生命的/充滿活力的
assistance,n,協助
concerning/regarding,prep,關於
intense,adj,強烈的
intensity,n,強烈/劇烈
intensive,adj,密集的、精深的
intensive care unit, ,加護病房(ICU)
competition,n,競爭、比賽
competitive,adj,有競爭力的/競爭激烈的/爭強好鬥的
competitor,n,競爭者
adjust,v,調整/調適
adjustment,n,調整/適應
distribute,v,分、送/使分佈
distribution,n,送、分/分佈
distributor,n,經銷商
criticize,v,批評
critical,adj,吹毛求疵的/關鍵、極重要的/危急的/批判性的
critic,n,評論家、批評家（=reviewer）
criticism,n,批評
commit,v,犯罪/使專心投入於～
retire,v,退休
retirement,n,退休
publicity,n,知名度、名聲
furnish,v,裝潢、裝備加家具
furnished,adj,配有傢俱的
appoint,v,指派/指定
appointment,n,約定、約會
panel,n,鑲板/座談小會/控制板、儀錶板
expose,v,暴露/揭發
exposure,n,暴露/揭發/曝光率
possess,v,擁有
possession,n,擁有/財產（s)
possessive,adj,佔有慾強的
,,,,otherwise,adv.,與之不同地、相反地；如果某事沒有發生的話,,,,,,,,
,,,,protein,n.,蛋白質,,,,,,,,
,,,,breed,v.,繁殖（動物）、培育（植物）,,,,,,,,
transition,n.,轉變；過渡
perspective,n.,觀點、想法、思考角度
shrine,n.,神殿；聖壇；神龕
illusion,n.,錯覺、假象；幻覺
creep,v.,緩慢行進、躡手躡腳地移動
symbolize,v.,象徵、代表
gateway,n.,出入口、門道（大考）
ban,v.,（明令）禁止、取締
ban,n.,禁令
differ,v.,與⋯⋯不同、有區別
appropriate,adj.,適當的、合適的
entertainment,n.,娛樂；娛樂表演、節目
fantasy,n.,幻想、想像；幻想的場景
ridiculous,adj.,荒謬的；可笑的
substantially,adv.,在很大程度上、大幅地；大體上
ultimately,adv.,最終、最後；終究、歸根究柢、根本上
academic,adj.,學術的；學業的、教學的；學校的
contradictory,adj.,相互矛盾的、對立的；不一致的
behavior,n.,行為、舉止
realistic,adj.,逼真的、寫實的；現實的、務實的
despite,prep.,儘管、雖然（後接名詞或動名詞）
emerge,v.,出現；露出；興起
native,n.,原住民；本地人
possess,v.,擁有；具備
mission,n.,重要任務、使命
legend,n.,傳說；傳奇（人物）
powder,v.,（使）變成粉末；往⋯⋯上擦粉
powder,n.,粉末
jewel,n.,寶石；珍寶
historian,n.,歷史學家
refer,v.,稱⋯⋯為；提到、論及
suspect,vt/n,懷疑嫌疑犯
suspicion,n,懷疑
squeeze,vt/n,擠壓
Journey,n,旅行;旅程
client,n,客戶;顧客;委託人客戶
precious,adj,珍貴的
mystery,n,神秘
mankind,n,人類
campus,n,校園
harm,n / vt,損賽;傷害
harmful,adj,有害的;傷害的
budget,n,預算
on adj budget,adv,有預算限制地、精打細算地
wipe,vt / n,擦拭濕巾;擦拭
barrel,n,大木桶
announce,vt,宣布；宣告
eager,adj,熱切的;渴望的
spin,vi,旋轉
probable,adj,很可能發生的、很有希望的
request,vt / n,請求;要求
song request,,點歌
brag,v,吹噓;吹牛
passion,n,熱情
warmth,n,溫暖;熱忱
beam,n,光束;橫樑
beam,vi,閃耀;開心地微笑
adventure,n,歷險、奇遇；冒險
politics,n,政治
studio,n,錄音室;攝影棚;工作室
verse,n,詩、韻文
bride,n,新娘
bore,vt / n,使厭煩;令人討厭的人事物
swear,vt,發誓;咒罵
reserve,v / n,保留;預定拘謹;猶豫;保留區
reserved,adj,含蓄的;內斂的
permit,vt,允許;允許
parade,n,(節慶)遊行
fate,n,命運
fortune,n,命運;好運
make adj fortune,n,致富、發財
cigarette,n,香菸
plastic,adj / n,塑膠(製)的塑膠製品
plastic surgery,,整形手術
float,vi,漂浮;飄流;飄盪
pole,n,竿;桿;柱;(地球的)南/北極
casual,adj,不經意的;隨意的;非正式的
doubtful,adj,感到懷疑的;令人懷疑的
bare,adj,赤裸的;空的;光禿禿的
nut,n,堅果;瘋子;怪人
nuts,adj,發瘋的
repetition,n,重複
repetitive,adj,不斷持續重複發生的
repeated,adj,反覆發生過多次的
repeatedly,adv,反覆地
intimate,adj,親密的
intimate,n,至交
on intimate terms, ,關係密切、很親近
flexible,adj,有彈性的
boast,v,誇耀
boast,n,引以為傲的事物
earnest,adj,認真誠懇的
earnest,n,認真
earnestly,adv,認真地
magnetic,adj,有磁力的
magnetic,adj,有磁性的
magnetic field, ,磁場
halt,v/n,停止;中斷
reservation,n,預約
biochemistry,n,生物化學
biologist,n,生物學家
decoration,n,裝潢;裝飾品
refusal,n,拒絕
ambitious,adj,有野心的
be ambitious for, ,對... 懷有野心
ruin,v/n,毀壞;廢墟
imaginary,adj,虛構的
imaginative,adj,富有想像力的
imaginable,adj,可想像的
elementary,adj,基本的
circular,adj,圓形的;循環的
circulate,v,循環;散佈
circulation,n,循環;流通;發行量
embassy,n,大使館
reluctant,adj,不情願的
reluctantly,adv,不情願地
reluctance,n,勉強
fame,n,名聲
infamous,adj,惡名昭彰的
frown,n/v,皺眉;愁眉苦練;對;表達不滿
margin,n,邊緣;空白處;差距
mild,adj,溫和的
dynamic,adj,動態的;不斷變動的
dynamics,n,動力學;動力
popularity,n,普及;受歡迎或支持程度
accent,n,重音;口音;腔調
portray,v,畫（肖像）;描繪
suspicious,adj,多疑的;起疑的
catalogue,n/v,目錄;製作目錄;編入目錄
bulletin,n,佈告;告示
instinct,n,本能
by instinct, ,本能地
glimpse,n/v,一瞥;暼了一眼;瞥見
explosion,n,爆炸;爆發
explosive,adj,會爆炸的;火爆的;易起爭論的
damp,adj/v/n,潮濕的;弄濕;潑冷水;減弱氣勢;濕氣;水分
gear,n/v,齒輪;汽車排檔;整套裝備;調整;使適合
gear up for, ,為...做好準備
rage,n/v,憤怒;狂暴;猛烈【風浪】;暴怒;猛攻;肆虐
fly into adj rage, ,勃然大怒
cruelty,n,殘酷
rescue,v/n,救援;救援
globe,n,球狀體;地球;地球儀
profitable,adj,有利潤的
prosper,v,興盛
prosperous,adj,繁榮的
prosperity,n,繁榮
plastic,adj.,塑膠（製）的
plastic,n. [U],塑膠
convenience,n. [U],便利
eagerly,adv.,渴望地
eager,adj.,渴望的
surround,vt.,圍繞
surroundings,n. pl.,環境
drift,vi.,漂流
envy,vt.,羨慕
envy,n. [U],羨慕
crowded,adj.,擠滿的；擁擠的
crowd,n. [C],人群
obviously,adv.,顯然
obvious,adj.,明顯的
product,n. [C],產品
produce,vt.,製造；生產
production,n. [U],製造
consume,vt.,吃喝；消耗
consumer,n. [C],消費者
poisonous,adj.,有毒的
poison,vt.,毒害
poison,n. [C U],毒藥；毒素
substance,n. [C],物質
recycling,n. [U],回收
recycle,vt.,回收
harm,vt.,傷害
harm,n. [U],傷害
harmful,adj.,有害的
environment,n. sing.,自然環境
environment,n. [C U],環境
environmental,adj.,自然環境的
properly,adv.,適當地
proper,adj.,適當的
come along,,到達；出現
pack...up,,收拾；打包
on one's own,,獨自；靠自己
for a while,,一陣子
end up,,最後結果是
sin,n.[C],罪；罪過
widowed,adj.,守寡的；喪偶的
widow,n.[C],寡婦；遺孀
widower,n.[C],鰥夫
appoint,vt.,任命；委任；安排（時間、地點）
appointment,n.[C],預約；約定
assault,vt.,猛烈攻擊；侵犯
assault,n.[U C],傷害罪；攻擊
alcohol,n.[U],酒
despise,vt.,鄙視；蔑視
criticism,n.[U C],批評；責備
criticize,vi. vt.,批評；責備
critical,adj.,批判性的
critic,n.[C],批評家；評論家
comfort,vt.,安慰；撫慰
comfort,n.[U],安慰；撫慰；舒服；安逸
encourage,vt.,支持；鼓勵
encouragement,n.[U],鼓勵；鼓舞
